Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
17/12/2006,04:41:00,1.844,0.048,244.07,8.2,0.0,0.0,18.0
17/12/2006,04:42:00,1.414,0.106,244.55,5.8,0.0,0.0,18.0
17/12/2006,04:43:00,3.352,0.086,242.89,14.0,0.0,1.0,18.0
17/12/2006,04:44:00,3.5,0.08,242.65,14.4,0.0,0.0,18.0
17/12/2006,04:45:00,3.516,0.084,242.63,14.4,0.0,0.0,18.0
17/12/2006,04:46:00,3.174,0.084,243.15,13.4,0.0,0.0,18.0
17/12/2006,04:47:00,1.428,0.114,245.1,5.8,0.0,0.0,19.0
17/12/2006,04:48:00,1.994,0.1,244.15,9.0,0.0,0.0,18.0
17/12/2006,04:49:00,3.492,0.082,241.83,14.4,0.0,1.0,18.0
17/12/2006,04:50:00,3.46,0.076,241.53,14.2,0.0,0.0,18.0
17/12/2006,04:51:00,3.492,0.082,242.06,14.4,0.0,0.0,18.0
17/12/2006,04:52:00,3.482,0.08,242.39,14.2,0.0,0.0,18.0
17/12/2006,04:53:00,1.492,0.104,245.95,6.2,0.0,0.0,18.0
17/12/2006,04:54:00,1.326,0.0,246.55,5.4,0.0,0.0,19.0
17/12/2006,04:55:00,3.282,0.046,243.76,13.6,0.0,1.0,18.0
17/12/2006,04:56:00,3.422,0.054,243.58,14.0,0.0,0.0,18.0
17/12/2006,04:57:00,3.424,0.05,242.95,14.0,0.0,0.0,18.0
17/12/2006,04:58:00,3.254,0.054,242.7,13.4,0.0,0.0,18.0
17/12/2006,04:59:00,1.32,0.0,244.27,5.4,0.0,0.0,18.0
17/12/2006,05:00:00,2.294,0.0,243.14,10.4,0.0,0.0,19.0
17/12/2006,05:01:00,3.4,0.052,242.01,14.0,0.0,0.0,17.0
17/12/2006,05:02:00,3.402,0.056,242.73,14.0,0.0,0.0,18.0
17/12/2006,05:03:00,3.418,0.05,242.7,14.0,0.0,1.0,18.0
17/12/2006,05:04:00,2.994,0.05,243.77,12.6,0.0,0.0,19.0
17/12/2006,05:05:00,1.326,0.0,244.66,5.4,0.0,0.0,18.0
17/12/2006,05:06:00,2.02,0.0,243.62,9.2,0.0,0.0,18.0
17/12/2006,05:07:00,3.378,0.056,241.41,14.0,0.0,0.0,18.0
17/12/2006,05:08:00,3.372,0.054,240.91,14.0,0.0,1.0,18.0
17/12/2006,05:09:00,3.374,0.046,240.82,14.0,0.0,0.0,17.0
17/12/2006,05:10:00,3.426,0.046,240.23,14.2,0.0,0.0,18.0
17/12/2006,05:11:00,1.462,0.066,242.12,6.2,0.0,0.0,18.0
17/12/2006,05:12:00,1.834,0.07,242.93,8.4,0.0,0.0,18.0
17/12/2006,05:13:00,3.462,0.046,242.13,14.2,0.0,0.0,18.0
17/12/2006,05:14:00,3.486,0.054,242.49,14.2,0.0,1.0,18.0
17/12/2006,05:15:00,2.91,0.056,243.69,12.0,0.0,0.0,9.0
17/12/2006,05:16:00,0.936,0.09,245.93,5.4,0.0,0.0,0.0
17/12/2006,05:17:00,0.338,0.152,246.45,1.6,0.0,0.0,0.0
17/12/2006,05:18:00,1.926,0.136,244.33,8.8,0.0,0.0,0.0
17/12/2006,05:19:00,2.42,0.088,242.87,9.8,0.0,0.0,0.0
17/12/2006,05:20:00,2.438,0.094,243.06,10.0,0.0,1.0,0.0
17/12/2006,05:21:00,2.43,0.092,243.67,9.8,0.0,0.0,0.0
17/12/2006,05:22:00,2.454,0.098,244.05,10.0,0.0,0.0,0.0
17/12/2006,05:23:00,0.424,0.126,246.26,2.6,0.0,0.0,0.0
17/12/2006,05:24:00,0.716,0.128,246.23,4.4,0.0,0.0,0.0
17/12/2006,05:25:00,2.462,0.098,245.16,10.0,0.0,0.0,0.0
17/12/2006,05:26:00,2.46,0.1,244.25,10.0,0.0,1.0,0.0
17/12/2006,05:27:00,2.418,0.09,243.19,9.8,0.0,0.0,0.0
17/12/2006,05:28:00,1.0,0.112,243.77,5.8,0.0,0.0,0.0
17/12/2006,05:29:00,0.298,0.118,244.73,1.2,0.0,0.0,0.0
17/12/2006,05:30:00,1.65,0.0,243.03,7.8,0.0,0.0,0.0
17/12/2006,05:31:00,2.31,0.048,242.67,9.4,0.0,0.0,0.0
17/12/2006,05:32:00,2.332,0.0,242.87,9.6,0.0,1.0,0.0
17/12/2006,05:33:00,2.242,0.046,243.03,9.2,0.0,0.0,0.0
17/12/2006,05:34:00,0.224,0.0,244.96,1.0,0.0,0.0,0.0
17/12/2006,05:35:00,0.752,0.0,244.5,4.8,0.0,0.0,0.0
17/12/2006,05:36:00,2.33,0.0,242.56,9.6,0.0,0.0,0.0
17/12/2006,05:37:00,2.322,0.0,242.61,9.4,0.0,0.0,0.0
17/12/2006,05:38:00,2.312,0.048,242.19,9.4,0.0,0.0,0.0
17/12/2006,05:39:00,0.76,0.0,243.74,4.8,0.0,1.0,0.0
17/12/2006,05:40:00,0.364,0.0,244.4,2.6,0.0,0.0,0.0
17/12/2006,05:41:00,2.336,0.0,242.39,9.6,0.0,0.0,0.0
17/12/2006,05:42:00,2.312,0.048,242.51,9.4,0.0,0.0,0.0
17/12/2006,05:43:00,2.332,0.0,242.61,9.6,0.0,0.0,0.0
17/12/2006,05:44:00,0.856,0.0,243.82,5.2,0.0,0.0,0.0
17/12/2006,05:45:00,0.864,0.0,243.55,5.4,0.0,1.0,0.0
17/12/2006,05:46:00,2.302,0.05,242.22,9.4,0.0,0.0,0.0
17/12/2006,05:47:00,2.324,0.0,242.6,9.6,0.0,0.0,0.0
17/12/2006,05:48:00,1.852,0.0,243.74,8.4,0.0,0.0,0.0
17/12/2006,05:49:00,0.226,0.0,247.08,1.0,0.0,0.0,0.0
17/12/2006,05:50:00,2.184,0.0,244.99,9.2,0.0,0.0,0.0
17/12/2006,05:51:00,2.38,0.0,245.62,9.6,0.0,1.0,0.0
17/12/2006,05:52:00,1.92,0.0,245.71,8.6,0.0,0.0,0.0
17/12/2006,05:53:00,0.254,0.0,246.97,1.2,0.0,0.0,0.0
17/12/2006,05:54:00,2.164,0.098,244.63,9.2,0.0,0.0,0.0
17/12/2006,05:55:00,2.554,0.188,244.72,10.4,0.0,0.0,0.0
17/12/2006,05:56:00,2.026,0.212,245.14,9.0,0.0,0.0,0.0
17/12/2006,05:57:00,0.414,0.244,246.58,2.0,0.0,1.0,0.0
17/12/2006,05:58:00,2.106,0.206,244.28,9.2,0.0,0.0,0.0
17/12/2006,05:59:00,2.522,0.202,243.58,10.4,0.0,0.0,0.0
17/12/2006,06:00:00,2.076,0.206,244.36,9.2,0.0,0.0,0.0
17/12/2006,06:01:00,0.402,0.238,245.77,1.8,0.0,0.0,0.0
17/12/2006,06:02:00,2.118,0.204,243.95,9.2,0.0,0.0,0.0
17/12/2006,06:03:00,2.486,0.176,243.01,10.2,0.0,1.0,0.0
17/12/2006,06:04:00,1.34,0.2,245.34,7.0,0.0,1.0,0.0
17/12/2006,06:05:00,0.666,0.258,246.0,4.0,0.0,1.0,0.0
17/12/2006,06:06:00,2.44,0.11,243.7,10.0,0.0,2.0,0.0
17/12/2006,06:07:00,2.426,0.082,243.53,9.8,0.0,2.0,0.0
17/12/2006,06:08:00,1.278,0.096,243.92,6.8,0.0,1.0,0.0
17/12/2006,06:09:00,0.43,0.106,244.99,2.8,0.0,2.0,0.0
17/12/2006,06:10:00,2.426,0.08,243.06,10.0,0.0,1.0,0.0
17/12/2006,06:11:00,2.382,0.072,241.95,9.8,0.0,2.0,0.0
17/12/2006,06:12:00,2.406,0.078,242.35,9.8,0.0,2.0,0.0
17/12/2006,06:13:00,0.33,0.106,244.82,1.8,0.0,1.0,0.0
17/12/2006,06:14:00,1.208,0.098,243.99,6.6,0.0,2.0,0.0
17/12/2006,06:15:00,2.406,0.076,242.91,9.8,0.0,1.0,0.0
17/12/2006,06:16:00,2.442,0.086,242.84,10.0,0.0,2.0,0.0
17/12/2006,06:17:00,2.426,0.082,243.09,10.0,0.0,1.0,0.0
17/12/2006,06:18:00,2.432,0.084,242.41,10.0,0.0,2.0,0.0
17/12/2006,06:19:00,2.414,0.08,242.63,9.8,0.0,1.0,0.0
17/12/2006,06:20:00,0.484,0.116,244.86,2.4,0.0,2.0,0.0
17/12/2006,06:21:00,0.312,0.112,245.05,1.4,0.0,1.0,0.0
17/12/2006,06:22:00,2.352,0.088,243.36,9.8,0.0,2.0,0.0
17/12/2006,06:23:00,2.428,0.084,243.66,9.8,0.0,1.0,0.0
17/12/2006,06:24:00,2.582,0.092,244.02,10.6,0.0,2.0,0.0
17/12/2006,06:25:00,2.784,0.086,243.85,11.4,0.0,1.0,0.0
17/12/2006,06:26:00,2.68,0.09,243.73,11.0,0.0,1.0,0.0
17/12/2006,06:27:00,1.42,0.098,244.93,7.0,0.0,2.0,0.0
17/12/2006,06:28:00,0.908,0.088,244.83,3.8,0.0,1.0,0.0
17/12/2006,06:29:00,3.194,0.048,242.05,13.2,0.0,0.0,0.0
17/12/2006,06:30:00,3.328,0.094,241.89,13.6,0.0,0.0,0.0
17/12/2006,06:31:00,2.67,0.094,242.62,11.6,0.0,0.0,0.0
17/12/2006,06:32:00,1.238,0.124,244.76,5.0,0.0,1.0,0.0
17/12/2006,06:33:00,1.12,0.116,244.4,4.6,0.0,0.0,0.0
17/12/2006,06:34:00,0.592,0.128,245.39,2.6,0.0,0.0,0.0
17/12/2006,06:35:00,0.8,0.122,245.94,3.2,0.0,0.0,0.0
17/12/2006,06:36:00,0.82,0.126,245.84,3.4,0.0,0.0,0.0
17/12/2006,06:37:00,0.796,0.116,244.5,3.2,0.0,0.0,0.0
17/12/2006,06:38:00,0.798,0.116,244.02,3.2,0.0,1.0,0.0
17/12/2006,06:39:00,0.694,0.12,244.13,2.8,0.0,0.0,0.0
17/12/2006,06:40:00,0.694,0.136,244.35,3.0,0.0,0.0,0.0
17/12/2006,06:41:00,0.758,0.228,244.3,3.2,0.0,0.0,0.0
17/12/2006,06:42:00,0.682,0.14,244.14,2.8,0.0,0.0,0.0
17/12/2006,06:43:00,0.664,0.09,244.49,2.6,0.0,1.0,0.0
17/12/2006,06:44:00,0.642,0.084,244.14,2.6,0.0,0.0,0.0
17/12/2006,06:45:00,0.66,0.088,243.94,2.6,0.0,0.0,0.0
17/12/2006,06:46:00,0.636,0.082,243.58,2.6,0.0,0.0,0.0
17/12/2006,06:47:00,0.66,0.09,244.64,2.6,0.0,0.0,0.0
17/12/2006,06:48:00,0.638,0.084,244.26,2.6,0.0,0.0,0.0
17/12/2006,06:49:00,0.478,0.092,244.46,2.0,0.0,1.0,0.0
17/12/2006,06:50:00,0.316,0.0,245.54,1.2,0.0,0.0,0.0
17/12/2006,06:51:00,0.33,0.0,246.01,1.4,0.0,0.0,0.0
17/12/2006,06:52:00,0.38,0.0,245.94,1.6,0.0,0.0,0.0
17/12/2006,06:53:00,0.522,0.0,245.22,2.2,0.0,0.0,0.0
17/12/2006,06:54:00,0.422,0.0,244.45,1.8,0.0,0.0,0.0
17/12/2006,06:55:00,0.262,0.0,243.96,1.2,0.0,1.0,0.0
17/12/2006,06:56:00,0.22,0.0,243.39,1.0,0.0,0.0,0.0
17/12/2006,06:57:00,0.246,0.0,244.35,1.0,0.0,0.0,0.0
17/12/2006,06:58:00,0.212,0.0,244.26,0.8,0.0,0.0,0.0
17/12/2006,06:59:00,0.242,0.0,244.62,1.0,0.0,0.0,0.0
17/12/2006,07:00:00,0.222,0.0,244.67,1.0,0.0,0.0,0.0
17/12/2006,07:01:00,0.24,0.0,244.23,1.0,0.0,1.0,0.0
17/12/2006,07:02:00,0.216,0.0,244.87,1.0,0.0,0.0,0.0
17/12/2006,07:03:00,0.228,0.0,243.64,1.0,0.0,0.0,0.0
17/12/2006,07:04:00,0.21,0.0,242.49,0.8,0.0,0.0,0.0
17/12/2006,07:05:00,0.276,0.0,242.25,1.4,0.0,0.0,0.0
17/12/2006,07:06:00,0.322,0.104,242.08,1.4,0.0,0.0,0.0
17/12/2006,07:07:00,0.336,0.108,241.89,1.4,0.0,0.0,0.0
17/12/2006,07:08:00,0.318,0.108,242.08,1.4,0.0,0.0,0.0
17/12/2006,07:09:00,0.314,0.11,242.57,1.4,0.0,1.0,0.0
17/12/2006,07:10:00,0.328,0.114,243.04,1.4,0.0,0.0,0.0
17/12/2006,07:11:00,0.308,0.108,242.59,1.4,0.0,0.0,0.0
17/12/2006,07:12:00,0.326,0.112,242.55,1.4,0.0,0.0,0.0
17/12/2006,07:13:00,0.304,0.108,242.8,1.4,0.0,0.0,0.0
17/12/2006,07:14:00,2.206,0.086,240.97,9.4,0.0,1.0,0.0
17/12/2006,07:15:00,2.338,0.072,239.16,9.6,0.0,0.0,0.0
17/12/2006,07:16:00,2.362,0.076,239.21,9.8,0.0,0.0,0.0
17/12/2006,07:17:00,2.356,0.074,239.79,9.8,0.0,0.0,0.0
17/12/2006,07:18:00,2.324,0.0,239.78,9.6,0.0,0.0,0.0
17/12/2006,07:19:00,2.264,0.056,239.92,9.4,0.0,0.0,0.0
17/12/2006,07:20:00,2.28,0.052,240.03,9.4,0.0,1.0,0.0
17/12/2006,07:21:00,2.258,0.056,239.9,9.4,0.0,0.0,0.0
17/12/2006,07:22:00,2.306,0.048,241.23,9.4,0.0,0.0,0.0
17/12/2006,07:23:00,2.288,0.054,241.35,9.4,0.0,0.0,0.0
17/12/2006,07:24:00,2.3,0.048,241.01,9.4,0.0,0.0,0.0
17/12/2006,07:25:00,2.346,0.0,241.57,9.6,0.0,0.0,0.0
17/12/2006,07:26:00,2.378,0.054,241.27,9.8,0.0,1.0,0.0
17/12/2006,07:27:00,2.346,0.048,240.92,9.6,0.0,0.0,0.0
17/12/2006,07:28:00,2.35,0.05,240.04,9.8,0.0,0.0,0.0
17/12/2006,07:29:00,2.326,0.0,239.39,9.6,0.0,0.0,0.0
17/12/2006,07:30:00,2.336,0.048,238.93,9.6,0.0,0.0,0.0
17/12/2006,07:31:00,2.326,0.0,239.46,9.6,0.0,0.0,0.0
17/12/2006,07:32:00,0.504,0.08,242.27,3.2,0.0,1.0,0.0
17/12/2006,07:33:00,0.268,0.076,242.22,1.2,0.0,0.0,0.0
17/12/2006,07:34:00,1.734,0.0,242.55,8.0,0.0,0.0,0.0
17/12/2006,07:35:00,2.318,0.05,242.88,9.4,0.0,0.0,0.0
17/12/2006,07:36:00,2.322,0.046,242.18,9.6,0.0,0.0,0.0
17/12/2006,07:37:00,2.302,0.052,242.16,9.4,0.0,0.0,0.0
17/12/2006,07:38:00,2.318,0.046,241.97,9.4,0.0,1.0,0.0
17/12/2006,07:39:00,2.302,0.05,241.71,9.4,0.0,0.0,0.0
17/12/2006,07:40:00,2.29,0.052,241.53,9.4,0.0,0.0,0.0
17/12/2006,07:41:00,2.376,0.0,241.3,9.8,0.0,0.0,0.0
17/12/2006,07:42:00,0.368,0.114,244.31,2.0,0.0,0.0,0.0
17/12/2006,07:43:00,0.332,0.124,244.83,1.4,0.0,0.0,0.0
17/12/2006,07:44:00,1.734,0.096,243.37,8.2,0.0,0.0,0.0
17/12/2006,07:45:00,2.416,0.088,242.04,10.0,0.0,1.0,0.0
17/12/2006,07:46:00,2.4,0.084,242.24,9.8,0.0,0.0,0.0
17/12/2006,07:47:00,2.418,0.088,242.1,10.0,0.0,0.0,0.0
17/12/2006,07:48:00,2.388,0.082,241.56,9.8,0.0,0.0,0.0
17/12/2006,07:49:00,2.406,0.086,241.57,9.8,0.0,0.0,0.0
17/12/2006,07:50:00,2.378,0.08,241.33,9.8,0.0,0.0,0.0
17/12/2006,07:51:00,1.164,0.108,243.28,6.4,0.0,1.0,0.0
17/12/2006,07:52:00,0.3,0.118,244.95,1.2,0.0,0.0,0.0
17/12/2006,07:53:00,0.7,0.12,244.83,4.4,0.0,0.0,0.0
17/12/2006,07:54:00,2.376,0.0,242.85,9.8,0.0,0.0,0.0
17/12/2006,07:55:00,2.32,0.046,242.06,9.6,0.0,0.0,0.0
17/12/2006,07:56:00,2.278,0.054,241.04,9.4,0.0,0.0,0.0
17/12/2006,07:57:00,2.28,0.05,240.31,9.4,0.0,1.0,0.0
17/12/2006,07:58:00,2.278,0.054,240.95,9.4,0.0,0.0,0.0
17/12/2006,07:59:00,2.294,0.05,240.67,9.4,0.0,0.0,0.0
17/12/2006,08:00:00,2.28,0.056,240.9,9.4,0.0,0.0,0.0
17/12/2006,08:01:00,2.3,0.05,240.97,9.4,0.0,0.0,0.0
17/12/2006,08:02:00,0.21,0.0,243.21,1.2,0.0,0.0,0.0
17/12/2006,08:03:00,0.216,0.0,243.6,1.0,0.0,1.0,0.0
17/12/2006,08:04:00,2.256,0.052,241.99,9.4,0.0,0.0,0.0
17/12/2006,08:05:00,2.312,0.048,241.62,9.4,0.0,0.0,0.0
17/12/2006,08:06:00,2.288,0.052,241.37,9.4,0.0,0.0,0.0
17/12/2006,08:07:00,2.308,0.048,241.44,9.4,0.0,0.0,0.0
17/12/2006,08:08:00,2.272,0.054,240.62,9.4,0.0,0.0,0.0
17/12/2006,08:09:00,2.354,0.0,241.27,9.6,0.0,1.0,0.0
17/12/2006,08:10:00,0.616,0.084,243.88,4.0,0.0,0.0,0.0
17/12/2006,08:11:00,0.282,0.082,243.68,1.2,0.0,0.0,0.0
17/12/2006,08:12:00,1.78,0.06,241.11,8.4,0.0,0.0,0.0
17/12/2006,08:13:00,2.348,0.048,240.67,9.6,0.0,0.0,0.0
17/12/2006,08:14:00,2.368,0.054,241.1,9.8,0.0,1.0,0.0
17/12/2006,08:15:00,2.362,0.052,241.84,9.6,0.0,0.0,0.0
17/12/2006,08:16:00,2.378,0.056,241.48,9.8,0.0,0.0,0.0
17/12/2006,08:17:00,2.43,0.134,240.97,10.0,0.0,0.0,0.0
17/12/2006,08:18:00,2.512,0.256,239.37,10.4,0.0,2.0,0.0
17/12/2006,08:19:00,0.616,0.226,241.48,3.8,0.0,1.0,0.0
17/12/2006,08:20:00,0.398,0.234,241.86,1.8,0.0,2.0,0.0
17/12/2006,08:21:00,1.528,0.212,241.11,7.6,0.0,1.0,0.0
17/12/2006,08:22:00,2.484,0.208,241.06,10.2,0.0,2.0,0.0
17/12/2006,08:23:00,2.462,0.202,241.06,10.2,0.0,1.0,0.0
17/12/2006,08:24:00,2.502,0.214,242.36,10.2,0.0,2.0,0.0
17/12/2006,08:25:00,2.484,0.21,242.66,10.2,0.0,1.0,0.0
17/12/2006,08:26:00,2.486,0.212,242.06,10.2,0.0,2.0,0.0
17/12/2006,08:27:00,2.04,0.214,242.4,9.0,0.0,2.0,0.0
17/12/2006,08:28:00,0.402,0.246,244.02,2.0,0.0,1.0,0.0
17/12/2006,08:29:00,0.38,0.24,243.78,1.8,0.0,2.0,0.0
17/12/2006,08:30:00,1.876,0.196,241.39,8.6,0.0,1.0,0.0
17/12/2006,08:31:00,2.36,0.068,241.03,9.8,0.0,2.0,0.0
17/12/2006,08:32:00,2.364,0.07,240.69,9.8,0.0,1.0,0.0
17/12/2006,08:33:00,2.336,0.064,240.11,9.6,0.0,2.0,0.0
17/12/2006,08:34:00,2.352,0.068,239.68,9.8,0.0,1.0,0.0
17/12/2006,08:35:00,2.34,0.064,240.17,9.6,0.0,2.0,0.0
17/12/2006,08:36:00,2.36,0.07,240.34,9.8,0.0,1.0,0.0
17/12/2006,08:37:00,0.914,0.088,242.65,5.4,0.0,1.0,0.0
17/12/2006,08:38:00,0.29,0.104,243.51,1.2,0.0,2.0,0.0
17/12/2006,08:39:00,1.058,0.09,243.08,6.0,0.0,1.0,0.0
17/12/2006,08:40:00,2.374,0.07,241.42,9.8,0.0,2.0,0.0
17/12/2006,08:41:00,2.388,0.076,241.94,9.8,0.0,1.0,0.0
17/12/2006,08:42:00,2.358,0.0,242.68,9.6,0.0,1.0,0.0
17/12/2006,08:43:00,2.294,0.05,241.02,9.4,0.0,1.0,0.0
17/12/2006,08:44:00,2.278,0.054,241.32,9.4,0.0,0.0,0.0
17/12/2006,08:45:00,2.28,0.05,240.08,9.4,0.0,0.0,0.0
17/12/2006,08:46:00,0.268,0.0,241.7,1.8,0.0,0.0,0.0
17/12/2006,08:47:00,0.222,0.0,242.47,1.0,0.0,0.0,0.0
17/12/2006,08:48:00,1.622,0.046,241.27,7.8,0.0,0.0,0.0
17/12/2006,08:49:00,2.296,0.048,241.03,9.4,0.0,1.0,0.0
17/12/2006,08:50:00,2.278,0.054,241.14,9.4,0.0,0.0,0.0
17/12/2006,08:51:00,2.296,0.05,240.7,9.4,0.0,0.0,0.0
17/12/2006,08:52:00,2.26,0.056,239.73,9.4,0.0,0.0,0.0
17/12/2006,08:53:00,2.94,0.218,238.57,12.4,0.0,0.0,0.0
17/12/2006,08:54:00,2.792,0.17,238.51,11.6,0.0,0.0,0.0
17/12/2006,08:55:00,1.158,0.248,239.96,6.0,0.0,1.0,0.0
17/12/2006,08:56:00,0.932,0.398,240.25,4.2,0.0,0.0,0.0
17/12/2006,08:57:00,2.514,0.368,239.1,11.2,0.0,0.0,0.0
17/12/2006,08:58:00,2.984,0.334,239.27,12.4,0.0,1.0,0.0
17/12/2006,08:59:00,2.996,0.338,238.94,12.6,0.0,1.0,0.0
17/12/2006,09:00:00,2.94,0.31,239.09,12.2,0.0,1.0,0.0
17/12/2006,09:01:00,3.278,0.158,239.63,14.2,0.0,7.0,0.0
17/12/2006,09:02:00,5.908,0.134,237.9,25.4,0.0,38.0,0.0
17/12/2006,09:03:00,7.064,0.124,235.57,30.0,0.0,37.0,0.0
17/12/2006,09:04:00,6.926,0.118,235.35,29.4,0.0,37.0,0.0
17/12/2006,09:05:00,6.58,0.056,235.15,28.2,0.0,38.0,0.0
17/12/2006,09:06:00,6.05,0.0,235.22,26.2,0.0,37.0,0.0
17/12/2006,09:07:00,6.104,0.05,235.32,25.8,0.0,37.0,0.0
17/12/2006,09:08:00,4.762,0.088,237.44,20.0,0.0,38.0,0.0
17/12/2006,09:09:00,4.506,0.088,237.25,19.0,0.0,38.0,0.0
17/12/2006,09:10:00,4.472,0.088,236.34,18.8,0.0,37.0,0.0
17/12/2006,09:11:00,3.708,0.084,236.82,16.2,0.0,27.0,0.0
17/12/2006,09:12:00,0.724,0.054,240.88,4.6,0.0,2.0,0.0
17/12/2006,09:13:00,1.892,0.066,239.37,9.0,0.0,26.0,0.0
17/12/2006,09:14:00,2.012,0.0,239.17,9.0,0.0,2.0,0.0
17/12/2006,09:15:00,2.372,0.0,238.36,9.8,0.0,1.0,0.0
17/12/2006,09:16:00,2.386,0.0,238.96,10.0,0.0,0.0,0.0
17/12/2006,09:17:00,2.4,0.064,238.59,10.0,0.0,1.0,0.0
17/12/2006,09:18:00,2.424,0.068,238.48,10.0,0.0,2.0,0.0
17/12/2006,09:19:00,1.066,0.05,240.0,6.0,0.0,1.0,0.0
17/12/2006,09:20:00,0.38,0.0,240.77,1.6,0.0,2.0,0.0
17/12/2006,09:21:00,1.632,0.0,239.72,7.8,0.0,1.0,0.0
17/12/2006,09:22:00,2.41,0.0,239.47,10.0,0.0,1.0,0.0
17/12/2006,09:23:00,2.38,0.062,239.45,9.8,0.0,0.0,0.0
17/12/2006,09:24:00,2.402,0.06,239.23,10.0,0.0,1.0,0.0
17/12/2006,09:25:00,2.438,0.066,239.37,10.2,0.0,1.0,0.0
17/12/2006,09:26:00,2.432,0.066,239.18,10.0,0.0,1.0,0.0
17/12/2006,09:27:00,1.64,0.054,239.87,8.0,0.0,2.0,0.0
17/12/2006,09:28:00,0.424,0.0,240.71,1.8,0.0,2.0,0.0
17/12/2006,09:29:00,1.41,0.124,239.52,7.2,0.0,5.0,0.0
17/12/2006,09:30:00,2.722,0.136,237.51,11.4,0.0,5.0,0.0
17/12/2006,09:31:00,2.712,0.136,237.44,11.4,0.0,5.0,0.0
17/12/2006,09:32:00,2.706,0.134,237.39,11.4,0.0,5.0,0.0
17/12/2006,09:33:00,2.488,0.112,237.7,10.4,0.0,1.0,0.0
17/12/2006,09:34:00,2.424,0.072,238.73,10.0,0.0,0.0,0.0
17/12/2006,09:35:00,1.258,0.184,239.79,6.8,0.0,0.0,0.0
17/12/2006,09:36:00,0.37,0.206,240.85,1.8,0.0,0.0,0.0
17/12/2006,09:37:00,0.786,0.202,240.73,4.8,0.0,0.0,0.0
17/12/2006,09:38:00,2.474,0.176,238.59,10.4,0.0,0.0,0.0
17/12/2006,09:39:00,2.474,0.176,238.58,10.4,0.0,0.0,0.0
17/12/2006,09:40:00,2.488,0.178,239.21,10.4,0.0,0.0,0.0
17/12/2006,09:41:00,2.486,0.178,239.29,10.4,0.0,0.0,0.0
17/12/2006,09:42:00,2.444,0.13,238.64,10.2,0.0,0.0,0.0
17/12/2006,09:43:00,2.272,0.048,239.04,9.6,0.0,0.0,0.0
17/12/2006,09:44:00,0.338,0.076,241.21,1.4,0.0,0.0,0.0
17/12/2006,09:45:00,0.29,0.0,241.1,1.4,0.0,0.0,0.0
17/12/2006,09:46:00,1.466,0.0,240.92,7.4,0.0,0.0,0.0
17/12/2006,09:47:00,2.324,0.05,239.84,9.6,0.0,0.0,0.0
17/12/2006,09:48:00,2.32,0.052,239.14,9.6,0.0,0.0,0.0
17/12/2006,09:49:00,2.308,0.052,238.59,9.6,0.0,0.0,0.0
17/12/2006,09:50:00,2.314,0.054,238.76,9.6,0.0,0.0,0.0
17/12/2006,09:51:00,2.312,0.052,239.03,9.6,0.0,0.0,0.0
17/12/2006,09:52:00,2.306,0.052,239.26,9.6,0.0,0.0,0.0
17/12/2006,09:53:00,0.444,0.0,241.82,3.0,0.0,0.0,0.0
17/12/2006,09:54:00,0.268,0.0,242.48,1.2,0.0,0.0,0.0
17/12/2006,09:55:00,1.846,0.046,240.12,8.4,0.0,0.0,0.0
17/12/2006,09:56:00,2.308,0.054,238.67,9.6,0.0,0.0,0.0
17/12/2006,09:57:00,2.29,0.056,238.04,9.6,0.0,0.0,0.0
17/12/2006,09:58:00,2.288,0.056,238.09,9.6,0.0,0.0,0.0
17/12/2006,09:59:00,2.296,0.054,238.13,9.6,0.0,0.0,0.0
17/12/2006,10:00:00,2.292,0.054,238.03,9.6,0.0,0.0,0.0
17/12/2006,10:01:00,0.37,0.0,240.26,2.4,0.0,0.0,0.0
17/12/2006,10:02:00,0.472,0.0,240.15,2.4,0.0,0.0,0.0
17/12/2006,10:03:00,3.054,0.06,237.55,13.4,0.0,0.0,18.0
